key,date,value
issues,20160925,2374
issues,20160926,2375
issues,20160927,2376
issues,20160928,2378
issues,20160929,2379
issues,20160930,2380
issues,20161001,2381
issues,20161002,2382
issues,20161003,2385
issues,20161004,2388
issues,20161005,2389
issues,20161006,2389
issues,20161007,2389
issues,20161008,2389
issues,20161009,2389
issues,20161010,2391
issues,20161011,2393
issues,20161012,2393
issues,20161013,2394
issues,20161014,2395
issues,20161015,2398
issues,20161016,2399
issues,20161017,2403
issues,20161018,2407
issues,20161019,2410
issues,20161020,2416
issues,20161021,2417
issues,20161022,2417
issues,20161023,2417
issues,20161024,2422
issues,20161025,2423
issues,20161026,2426
issues,20161027,2429
issues,20161028,2431
issues,20161029,2431
issues,20161030,2432
issues,20161031,2435
issues,20161101,2438
issues,20161102,2439
issues,20161103,2442
issues,20161104,2447
issues,20161105,2447
issues,20161106,2448
issues,20161107,2450
issues,20161108,2454
issues,20161109,2457
issues,20161110,2457
issues,20161111,2461
issues,20161112,2464
issues,20161113,2466
issues,20161114,2467
issues,20161115,2470
issues,20161116,2471
issues,20161117,2471
issues,20161118,2475
issues,20161119,2475
issues,20161120,2476
issues,20161121,2478
issues,20161122,2479
issues,20161123,2483
issues,20161124,2486
issues,20161125,2486
issues,20161126,2486
issues,20161127,2487
issues,20161128,2489
issues,20161129,2490
issues,20161130,2495
issues,20161201,2496
issues,20161202,2496
issues,20161203,2496
issues,20161204,2498
issues,20161205,2500
issues,20161206,2501
issues,20161207,2501
issues,20161208,2502
issues,20161209,2502
issues,20161210,2504
issues,20161211,2507
issues,20161212,2509
issues,20161213,2511
issues,20161214,2513
issues,20161215,2514
issues,20161216,2517
issues,20161217,2517
issues,20161218,2517
issues,20161219,2520
issues,20161220,2523
issues,20161221,2526
issues,20161222,2528
issues,20161223,2529
issues,20161224,2529
issues,20161225,2529
issues,20161226,2535
issues,20161227,2536
issues,20161228,2536
issues,20161229,2539
issues,20161230,2542
issues,20161231,2542
issues,20170101,2542
issues,20170102,2545
issues,20170103,2547
issues,20170104,2548
issues,20170105,2550
issues,20170106,2551
issues,20170107,2551
issues,20170108,2551
issues,20170109,2551
issues,20170110,2552
issues,20170111,2553
issues,20170112,2557
issues,20170113,2560
issues,20170114,2560
issues,20170115,2563
issues,20170116,2564
issues,20170117,2564
issues,20170118,2565
issues,20170119,2568
issues,20170120,2571
issues,20170121,2571
issues,20170122,2572
issues,20170123,2573
issues,20170124,2574
issues,20170125,2576
issues,20170126,2581
issues,20170127,2582
issues,20170128,2583
issues,20170129,2583
issues,20170130,2585
issues,20170131,2586
issues,20170201,2589
issues,20170202,2591
issues,20170203,2593
issues,20170204,2599
issues,20170205,2599
issues,20170206,2601
issues,20170207,2604
issues,20170208,2605
issues,20170209,2606
issues,20170210,2606
issues,20170211,2606
issues,20170212,2607
issues,20170213,2608
issues,20170214,2610
issues,20170215,2612
issues,20170216,2614
issues,20170217,2616
issues,20170218,2616
issues,20170219,2621
issues,20170220,2624
issues,20170221,2626
issues,20170222,2628
issues,20170223,2633
issues,20170224,2635
issues,20170225,2636
issues,20170226,2640
issues,20170227,2644
issues,20170228,2648
issues,20170301,2650
issues,20170302,2651
issues,20170303,2651
issues,20170304,2656
issues,20170305,2658
issues,20170306,2660
issues,20170307,2665
issues,20170308,2669
issues,20170309,2671
issues,20170310,2673
issues,20170311,2674
issues,20170312,2675
issues,20170313,2677
issues,20170314,2678
issues,20170315,2684
issues,20170316,2686
issues,20170317,2689
issues,20170318,2694
issues,20170319,2695
issues,20170320,2695
issues,20170321,2697
issues,20170322,2697
issues,20170323,2700
issues,20170324,2702
issues,20170325,2703
issues,20170326,2705
issues,20170327,2705
issues,20170328,2708
issues,20170329,2708
issues,20170330,2709
issues,20170331,2711
issues,20170401,2711
issues,20170402,2714
issues,20170403,2714
issues,20170404,2715
issues,20170405,2715
issues,20170406,2715
issues,20170407,2717
issues,20170408,2718
issues,20170409,2718
issues,20170410,2719
issues,20170411,2720
issues,20170412,2720
issues,20170413,2721
issues,20170414,2724
issues,20170415,2724
issues,20170416,2724
issues,20170417,2724
issues,20170418,2724
issues,20170419,2725
issues,20170420,2727
issues,20170421,2728
issues,20170422,2729
issues,20170423,2731
issues,20170424,2731
issues,20170425,2731
issues,20170426,2731
issues,20170427,2734
issues,20170428,2736
issues,20170429,2736
issues,20170430,2737
issues,20170501,2738
issues,20170502,2741
issues,20170503,2745
issues,20170504,2746
issues,20170505,2746
issues,20170506,2747
issues,20170507,2747
issues,20170508,2750
issues,20170509,2751
issues,20170510,2751
issues,20170511,2752
issues,20170512,2754
issues,20170513,2755
issues,20170514,2758
issues,20170515,2761
issues,20170516,2762
issues,20170517,2764
issues,20170518,2764
issues,20170519,2765
issues,20170520,2765
issues,20170521,2765
issues,20170522,2767
issues,20170523,2767
issues,20170524,2767
issues,20170525,2770
issues,20170526,2770
issues,20170527,2773
issues,20170528,2773
issues,20170529,2775
issues,20170530,2775
issues,20170531,2781
issues,20170601,2785
issues,20170602,2787
issues,20170603,2787
issues,20170604,2789
issues,20170605,2789
issues,20170606,2790
issues,20170607,2790
issues,20170608,2790
issues,20170609,2791
issues,20170610,2792
issues,20170611,2794
issues,20170612,2794
issues,20170613,2794
issues,20170614,2795
issues,20170615,2799
issues,20170616,2805
issues,20170617,2805
issues,20170618,2808
issues,20170619,2809
issues,20170620,2809
issues,20170621,2813
issues,20170622,2813
issues,20170623,2814
issues,20170624,2814
issues,20170625,2814
issues,20170626,2816
issues,20170627,2818
issues,20170628,2820
issues,20170629,2821
issues,20170630,2822
issues,20170701,2822
issues,20170702,2824
issues,20170703,2832
issues,20170704,2833
issues,20170705,2835
issues,20170706,2837
issues,20170707,2838
issues,20170708,2838
issues,20170709,2839
issues,20170710,2840
issues,20170711,2843
issues,20170712,2845
issues,20170713,2847
issues,20170714,2849
issues,20170715,2850
issues,20170716,2850
issues,20170717,2854
issues,20170718,2857
issues,20170719,2857
issues,20170720,2858
issues,20170721,2860
issues,20170722,2865
issues,20170723,2865
issues,20170724,2867
issues,20170725,2869
issues,20170726,2871
issues,20170727,2872
issues,20170728,2874
issues,20170729,2874
issues,20170730,2876
issues,20170731,2879
issues,20170801,2881
issues,20170802,2882
issues,20170803,2885
issues,20170804,2886
issues,20170805,2889
issues,20170806,2889
issues,20170807,2890
issues,20170808,2890
issues,20170809,2892
issues,20170810,2892
issues,20170811,2894
issues,20170812,2897
issues,20170813,2899
issues,20170814,2901
issues,20170815,2903
issues,20170816,2909
issues,20170817,2911
issues,20170818,2913
issues,20170819,2915
issues,20170820,2915
issues,20170821,2918
issues,20170822,2919
issues,20170823,2922
issues,20170824,2924
issues,20170825,2929
issues,20170826,2935
issues,20170827,2937
issues,20170828,2940
issues,20170829,2942
issues,20170830,2943
issues,20170831,2945
issues,20170901,2948
issues,20170902,2950
issues,20170903,2951
issues,20170904,2951
issues,20170905,2957
issues,20170906,2960
issues,20170907,2966
issues,20170908,2969
issues,20170909,2970
issues,20170910,2971
issues,20170911,2973
issues,20170912,2975
issues,20170913,2980
issues,20170914,2981
issues,20170915,2983
issues,20170916,2987
issues,20170917,2987
issues,20170918,2988
issues,20170919,2990
issues,20170920,2993
issues,20170921,2995
issues,20170922,2995
issues,20170923,2996
issues,20170924,2997
issues,20170925,2998
issues,20170926,2999
issues,20170927,3000
issues,20170928,3000
issues,20170929,3001
issues,20170930,3003
issues,20171001,3003
issues,20171002,3004
issues,20171003,3005
issues,20171004,3008
issues,20171005,3010
issues,20171006,3010
issues,20171007,3013
issues,20171008,3013
issues,20171009,3015
issues,20171010,3016
issues,20171011,3017
issues,20171012,3017
issues,20171013,3017
issues,20171014,3017
issues,20171015,3022
issues,20171016,3023
issues,20171017,3023
issues,20171018,3025
issues,20171019,3025
issues,20171020,3026
issues,20171021,3029
issues,20171022,3029
issues,20171023,3031
issues,20171024,3032
issues,20171025,3033
issues,20171026,3036
issues,20171027,3036
issues,20171028,3036
issues,20171029,3039
issues,20171030,3040
issues,20171031,3043
issues,20171101,3044
issues,20171102,3044
issues,20171103,3046
issues,20171104,3048
issues,20171105,3051
issues,20171106,3051
issues,20171107,3053
issues,20171108,3057
issues,20171109,3059
issues,20171110,3060
issues,20171111,3063
issues,20171112,3067
issues,20171113,3069
issues,20171114,3072
issues,20171115,3075
issues,20171116,3076
issues,20171117,3077
issues,20171118,3086
issues,20171119,3088
issues,20171120,3091
issues,20171121,3092
issues,20171122,3093
issues,20171123,3096
issues,20171124,3096
issues,20171125,3096
issues,20171126,3096
issues,20171127,3100
issues,20171128,3102
issues,20171129,3104
issues,20171130,3107
issues,20171201,3113
issues,20171202,3113
issues,20171203,3113
issues,20171204,3116
issues,20171205,3122
issues,20171206,3124
issues,20171207,3127
issues,20171208,3131
issues,20171209,3131
issues,20171210,3131
issues,20171211,3134
issues,20171212,3138
issues,20171213,3142
issues,20171214,3150
issues,20171215,3153
issues,20171216,3153
issues,20171217,3158
issues,20171218,3161
issues,20171219,3168
issues,20171220,3174
issues,20171221,3177
issues,20171222,3180
issues,20171223,3184
issues,20171224,3188
issues,20171225,3188
issues,20171226,3191
issues,20171227,3191
issues,20171228,3194
issues,20171229,3196
issues,20171230,3200
issues,20171231,3201
issues,20180101,3201
issues,20180102,3201
issues,20180103,3201
issues,20180104,3206
issues,20180105,3206
issues,20180106,3208
issues,20180107,3212
issues,20180108,3216
issues,20180109,3218
issues,20180110,3218
issues,20180111,3222
issues,20180112,3225
issues,20180113,3227
issues,20180114,3227
issues,20180115,3230
issues,20180116,3233
issues,20180117,3234
issues,20180118,3236
issues,20180119,3240
issues,20180120,3240
issues,20180121,3240
issues,20180122,3243
issues,20180123,3246
issues,20180124,3249
issues,20180125,3252
issues,20180126,3252
issues,20180127,3252
issues,20180128,3255
issues,20180129,3256
issues,20180130,3257
issues,20180131,3263
issues,20180201,3265
issues,20180202,3271
issues,20180203,3274
issues,20180204,3274
issues,20180205,3276
issues,20180206,3281
issues,20180207,3283
issues,20180208,3290
issues,20180209,3295
issues,20180210,3296
issues,20180211,3297
issues,20180212,3300
issues,20180213,3302
issues,20180214,3303
issues,20180215,3306
issues,20180216,3316
issues,20180217,3320
issues,20180218,3321
issues,20180219,3323
issues,20180220,3325
issues,20180221,3332
issues,20180222,3333
issues,20180223,3337
issues,20180224,3337
issues,20180225,3340
issues,20180226,3346
issues,20180227,3349
issues,20180228,3350
issues,20180301,3356
issues,20180302,3356
issues,20180303,3359
issues,20180304,3359
issues,20180305,3362
issues,20180306,3366
issues,20180307,3369
issues,20180308,3373
issues,20180309,3376
issues,20180310,3379
issues,20180311,3380
issues,20180312,3380
issues,20180313,3380
issues,20180314,3382
issues,20180315,3386
issues,20180316,3388
issues,20180317,3388
issues,20180318,3388
issues,20180319,3392
issues,20180320,3397
issues,20180321,3401
issues,20180322,3404
issues,20180323,3406
issues,20180324,3407
issues,20180325,3409
issues,20180326,3412
issues,20180327,3413
issues,20180328,3419
issues,20180329,3423
issues,20180330,3427
issues,20180331,3429
issues,20180401,3429
issues,20180402,3433
issues,20180403,3438
issues,20180404,3442
issues,20180405,3442
issues,20180406,3443
issues,20180407,3444
issues,20180408,3446
issues,20180409,3446
issues,20180410,3446
issues,20180411,3451
issues,20180412,3456
issues,20180413,3459
issues,20180414,3459
issues,20180415,3459
issues,20180416,3462
issues,20180417,3464
issues,20180418,3464
issues,20180419,3465
issues,20180420,3468
issues,20180421,3468
issues,20180422,3469
issues,20180423,3470
issues,20180424,3470
issues,20180425,3471
issues,20180426,3476
issues,20180427,3479
issues,20180428,3479
issues,20180429,3480
issues,20180430,3483
issues,20180501,3485
issues,20180502,3488
issues,20180503,3489
issues,20180504,3490
issues,20180505,3490
issues,20180506,3490
issues,20180507,3492
issues,20180508,3492
issues,20180509,3492
issues,20180510,3493
issues,20180511,3496
issues,20180512,3496
issues,20180513,3499
issues,20180514,3500
issues,20180515,3503
issues,20180516,3505
issues,20180517,3509
issues,20180518,3514
issues,20180519,3515
issues,20180520,3519
issues,20180521,3522
issues,20180522,3524
issues,20180523,3525
issues,20180524,3525
issues,20180525,3525
issues,20180526,3525
issues,20180527,3525
issues,20180528,3525
issues,20180529,3527
issues,20180530,3528
issues,20180531,3531
issues,20180601,3536
issues,20180602,3536
issues,20180603,3539
issues,20180604,3540
issues,20180605,3544
issues,20180606,3545
issues,20180607,3545
issues,20180608,3545
issues,20180609,3545
issues,20180610,3546
issues,20180611,3549
issues,20180612,3549
issues,20180613,3551
issues,20180614,3553
issues,20180615,3556
issues,20180616,3556
issues,20180617,3557
issues,20180618,3559
issues,20180619,3563
issues,20180620,3565
issues,20180621,3568
issues,20180622,3571
issues,20180623,3572
issues,20180624,3572
issues,20180625,3573
issues,20180626,3574
issues,20180627,3577
issues,20180628,3580
issues,20180629,3581
issues,20180630,3582
issues,20180701,3584
issues,20180702,3585
issues,20180703,3587
issues,20180704,3590
issues,20180705,3593
issues,20180706,3595
issues,20180707,3596
issues,20180708,3596
issues,20180709,3596
issues,20180710,3597
issues,20180711,3599
issues,20180712,3602
issues,20180713,3603
issues,20180714,3604
issues,20180715,3605
issues,20180716,3607
issues,20180717,3610
issues,20180718,3613
issues,20180719,3613
issues,20180720,3613
issues,20180721,3616
issues,20180722,3619
issues,20180723,3621
issues,20180724,3624
issues,20180725,3627
issues,20180726,3629
issues,20180727,3630
issues,20180728,3630
issues,20180729,3630
issues,20180730,3634
issues,20180731,3637
issues,20180801,3643
issues,20180802,3645
issues,20180803,3648
issues,20180804,3651
issues,20180805,3651
issues,20180806,3651
issues,20180807,3655
issues,20180808,3655
issues,20180809,3658
issues,20180810,3661
issues,20180811,3662
issues,20180812,3662
issues,20180813,3665
issues,20180814,3667
issues,20180815,3670
issues,20180816,3671
issues,20180817,3672
issues,20180818,3672
issues,20180819,3672
issues,20180820,3673
issues,20180821,3674
issues,20180822,3674
issues,20180823,3674
issues,20180824,3681
issues,20180825,3683
issues,20180826,3686
issues,20180827,3688
issues,20180828,3689
issues,20180829,3689
issues,20180830,3692
issues,20180831,3694
issues,20180901,3695
issues,20180902,3697
issues,20180903,3699
issues,20180904,3702
issues,20180905,3702
issues,20180906,3703
issues,20180907,3705
issues,20180908,3705
issues,20180909,3708
issues,20180910,3709
issues,20180911,3711
issues,20180912,3712
issues,20180913,3713
issues,20180914,3713
issues,20180915,3713
issues,20180916,3715
issues,20180917,3716
